system:index,area,class,territory,year,.geo
0_11_3,2599907.186591176,6,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_4,38537.70314058854,7,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_5,7403.695747894282,9,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_6,1661163.9079374832,11,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_7,1792503.3075497185,12,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_8,9435.295293438958,13,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_9,276190.69722231175,15,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_10,1353.6499449951175,20,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_11,147640.75250480318,21,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_12,131463.72884150338,23,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_13,1186.7243234863286,24,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_14,5502.772742468257,25,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_15,371744.6477821293,29,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_16,334.0450608703614,30,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_17,246.02016730957013,31,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_18,1891.4872643615602,32,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_19,472008.1674677148,33,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_20,1248.1192323547368,39,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_21,272.881879650878,40,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_22,5719.318933801266,41,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_23,4640.596155578621,46,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_24,42.24508449707045,47,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_25,1821.8201093322732,48,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_26,123391.72411416209,49,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_27,49079.89774709987,50,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_28,105.75616172485337,84,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,2.1366335675022144E7,3,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_1,2.243020521954531E7,4,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_2,312302.46017933654,5,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_3,3073041.710182243,6,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_4,38641.17072009797,7,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_5,58608.69462915028,9,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_6,1464118.1418962465,11,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_7,2124846.5874108067,12,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_8,154496.03370157047,13,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_9,1.1007834400146298E7,15,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_10,80220.83591096167,20,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_11,3585799.1274750195,21,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_12,157869.96422105725,23,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_13,105223.88731569827,24,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_14,166914.55032626897,25,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_15,283443.6448556926,29,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_16,6452.789729669186,30,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_17,16956.768124694667,31,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_18,28135.32515307632,32,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_19,2033819.1551083578,33,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_20,290.36656423950205,35,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_21,136963.17184755276,39,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_22,12263.07848028566,40,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_23,539687.9557679499,41,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_24,59817.27991679087,46,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_25,4271.46865151978,47,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_26,15712.873800891124,48,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_27,129860.04220549185,49,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_28,156987.07990084682,50,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_29,3154.321067608584,84,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,456333.47798969265,3,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_1,343901.779125987,4,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_2,885.6622191650382,5,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_3,14522.09217693481,6,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_4,6.949584124755859,7,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_5,5117.4196461242755,9,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_6,31681.19282670891,11,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_7,137956.29153674855,12,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_8,431.5159554809546,13,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_9,1195706.680852257,15,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_10,22091.39647463994,20,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_11,588069.225038524,21,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_12,3229.8892247741674,23,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_13,1735885.2694482307,24,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_14,58307.44452357164,25,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_15,139.69721226196293,29,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_16,3260.4651336059537,30,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_17,380.21729494628835,31,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_18,374.50375363159185,32,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_19,17923.605429370145,33,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_20,2.3227630737304685,35,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_21,25206.922168170175,39,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_22,151.2193806518553,40,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_23,103144.90445115922,41,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_24,6255.3239212463295,46,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_25,1847.463308380128,47,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_26,2152.2718390747063,48,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_27,18750.75386171266,49,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_28,16663.509514526326,50,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_29,63.386900067138654,84,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,735298.5956752636,3,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_1,472784.90313554957,4,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_2,25014.875076098608,5,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_3,1309739.818513766,6,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_4,6854.874290270996,7,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_5,3395.9950249450553,9,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_6,860352.7630090485,11,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_7,95263.60786926269,12,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_8,2458.94553810426,13,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_9,377814.8730457238,15,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_10,1449.5277460693353,20,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_11,187080.21423374093,21,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_12,6387.405446801758,23,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_13,4598.192378930663,24,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_14,19528.116948821975,25,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_15,1930.3474794860902,29,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_16,2425.5966791442884,30,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_17,1381.3749598999054,31,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_18,2238.515708691402,32,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_19,1.252238351450664E7,33,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_20,17.243805255126958,35,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_21,2457.714537768553,39,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_22,2328.9546894775317,40,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_23,31289.543102392567,41,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_24,169.4481339660644,46,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_25,119.87948168334972,47,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_26,2020.6773328552356,48,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_27,1105.4459441650388,49,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_28,4818.662410333253,50,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_29,225.38167839355506,84,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,7847987.951212532,3,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_1,909191.744314207,4,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_2,8106.666580731201,5,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_3,920795.5518677515,6,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_4,5293.589732867415,7,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_5,8867.953639715422,9,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_6,197938.19013375105,11,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_7,147677.94328248064,12,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_8,730.1332567504882,13,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_9,355192.2476773242,15,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_10,1896.2180065734792,20,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_11,87084.80640206326,21,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_12,1208.2223474304205,23,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_13,161.28283368530265,24,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_14,4555.4944438231905,25,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_15,15890.290387866042,29,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_16,121.89840693359392,30,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_17,415.36194737548794,32,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_18,40907.69972788682,33,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_19,7732.632796160809,39,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_20,1.0090643554687502,40,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_21,7004.162058630352,41,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_22,251.61380132446257,46,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_23,87.18766411132795,47,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_24,659.8559224243157,48,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_25,7557.542165783597,49,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_26,3322.2474598266676,50,99,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,4.45485789023748E7,3,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_1,3.799428005439962E7,4,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_2,106497.54076491785,5,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_3,2873888.753593488,6,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_4,66369.87469244965,7,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_5,322323.5567360709,9,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_6,2574600.1159577877,11,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_7,6991708.97088182,12,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_8,120270.00710266666,13,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_9,3.467703730335982E7,15,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_10,526711.0317166073,20,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_11,8777709.520020725,21,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_12,65795.25908801875,23,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_13,28158.404955163584,24,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_14,251795.2679248843,25,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_15,277821.415363956,29,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_16,13216.68515344235,30,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_17,1671.0689438293477,31,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_18,9643.393702191146,32,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_19,883635.6632084736,33,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_20,624.5329786437977,35,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_21,1821041.576587316,39,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_22,158758.67326937828,40,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_23,4958317.516614269,41,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_24,259158.6309595883,46,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_25,18248.441130462626,47,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_26,46758.154054864506,48,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_27,145208.82986682624,49,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_28,185775.69831333263,50,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_29,3080.0119083007658,84,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_0,8.960830246190517E7,3,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_1,4287077.3510067845,4,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_2,2559.7134517273003,5,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_3,6069013.543389427,6,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_4,3709.2464649902395,7,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_5,5636.272199932995,9,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_6,2246870.044014125,11,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_7,3362827.408865595,12,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_8,2.119356689453125,13,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_9,217196.80158781575,15,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_10,3035.577633300823,20,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_11,95554.76038906869,21,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_12,1855.1813409180588,23,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_13,461.5749186584472,24,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_14,4342.99644887085,25,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_15,276876.0121848734,29,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_16,2334.597328393569,30,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_17,2.9482267761230467,31,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_18,169.27859490356494,32,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_19,419466.1390330859,33,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20,54.82390914916991,35,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_21,5118.483708502219,39,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_22,0.07778714599609375,40,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_23,55122.74120614526,41,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_24,200.26359485473625,46,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_25,411.1830227722143,48,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_26,5355.556206549208,49,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_27,995.9378984436032,50,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_0,6313903.6821854105,3,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1,265573.2589445506,4,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2,2270.693959997553,5,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_3,2032112.225063516,6,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_4,234.7525108825668,7,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_5,962.0595291137687,9,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_6,495534.15598039207,11,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_7,62423.418638458315,12,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_8,994.7414846801885,13,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_9,92759.27727974828,15,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_10,740.2452829345632,20,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_11,26509.68467127052,21,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_12,528.2578891845692,23,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_13,269.98447751464727,24,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14,934.7572452819821,25,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15,5247.634476373296,29,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16,4.542908563232423,30,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17,73.76157984008779,32,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18,201191.16775353908,33,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_19,8903.703734155242,39,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20,18186.830227734266,41,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_21,66.05647001953128,46,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_22,609.9805234436024,48,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_23,12308.5872539062,49,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_24,1887.0062657348776,50,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0,2098325.9441289385,3,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1,381103.54117630265,4,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2,990.51709851686,5,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3,129603.6574188831,6,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4,1.2591832885742185,7,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5,857.554254180915,9,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6,52258.78541431785,11,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7,82175.46003875398,12,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8,6164.795106927439,15,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9,7122.624698455859,21,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10,84.95310173339841,23,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11,124.7995559753419,24,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_12,979.399280987542,25,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13,4386.489475555404,29,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14,113.24816925659165,30,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15,73.06481200561532,32,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16,23653.91561699274,33,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17,596.240764044189,39,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18,1788.669283898937,40,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19,9502.722205743263,41,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20,13.856558972167964,46,3,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_0,1.3175905299258163E7,3,4,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_1,1339905.176514174,4,4,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_2,493.8358378784174,5,4,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_3,1058329.1218664614,6,4,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_4,2273.0631830261214,7,4,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_5,3805.679622857698,9,4,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_6,1092403.237216438,11,4,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_7,477497.5862679905,12,4,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_8,11.252327203369138,13,4,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
